VendorName,VendorNumber,Brand,PurchasePrice,PurchaseQuantity,PurchaseDollars,Price,Volume,PricePurchasePrice,InvoiceQuantity,InvoiceDollars,TotalFreight,TotalSalesDollar,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,Description,TotalProfit
JEWELL TOWNE VINEYARDS     ,17032,42115,9.66,444.0,4289.040000000002,14.49,750.0,9.66,6630.0,54332.37000000001,283.60999999999996,4867.47999999998,4025.3899999999817,252.0,27.819999999999922,Jewell Towne Cab Svgn NH,578.4399999999778
BLACK PRINCE DISTILLERY INC,2396,3079,10.21,420.0,4288.2,15.99,750.0,10.21,807.0,5971.939999999999,30.98,9492.719999999936,5375.969999999943,728.0,573.4800000000012,Devils Spring Vodka,5204.519999999936
VINEYARD BRANDS INC        ,1587,45330,4.63,926.0,4287.379999999998,6.99,750.0,4.63,172290.0,1207114.3199999998,6070.089999999999,7426.079999999936,3677.549999999959,892.0,99.23999999999985,Cono Sur Cab Svgn Cntrl Vly,3138.699999999938
PROXIMO SPIRITS INC.       ,7245,3792,71.42,60.0,4285.200000000001,99.99,750.0,71.42,682042.0,7588029.899999999,38994.78000000001,8199.179999999993,4899.509999999994,82.0,64.58999999999997,Jose Cuervo La Familia Rsv,3913.9799999999923
ULTRA BEVERAGE COMPANY LLP ,9165,25737,12.07,355.0,4284.850000000001,17.99,750.0,12.07,1077527.0,13210613.930000002,68054.70000000003,5109.159999999982,2680.509999999993,284.0,31.579999999999938,Mas De Daumas Gassac 15 Rose,824.3099999999804
M S WALKER INC             ,9552,35709,7.09,604.0,4282.359999999999,10.99,750.0,7.09,1372841.0,10935817.3,55551.819999999985,7015.959999999949,4430.199999999957,604.0,67.01999999999988,Colosi Sicilia Dry Red,2733.5999999999503
CONSTELLATION BRANDS INC   ,1392,779,9.55,448.0,4278.4,12.99,1000.0,9.55,2325892.0,15573917.899999999,79528.99,5364.869999999979,2870.7899999999872,413.0,433.65000000000134,Svedka Raspberry Vodka,1086.4699999999793
BANFI PRODUCTS CORP        ,516,8366,5.84,732.0,4274.879999999997,8.99,750.0,5.84,228103.0,1628866.6800000002,8510.410000000002,6721.7899999999345,4460.219999999947,721.0,79.8199999999998,Bolla Bardolino,2446.909999999937
VRANKEN AMERICA            ,1601,25264,20.54,208.0,4272.32,32.99,750.0,20.54,13094.0,208330.15000000005,1048.9699999999998,15952.089999999973,5212.389999999979,491.0,54.85999999999997,Pommery Falltime Extra Dry C,11679.769999999973
BANFI PRODUCTS CORP        ,516,29650,6.12,698.0,4271.759999999994,8.99,1500.0,6.12,228103.0,1628866.6800000002,8510.410000000002,6523.129999999935,4446.829999999947,687.0,152.89999999999966,C Y Toro Frontera Shiraz,2251.369999999941
STATE WINE & SPIRITS   ,653,26833,13.24,322.0,4263.28,19.99,750.0,13.24,154092.0,1529682.0400000003,8014.98,4637.6799999999985,1579.2100000000005,232.0,25.979999999999983,Clemento VII Toscano,374.3999999999987
M S WALKER INC             ,9552,25113,25.34,168.0,4257.12,36.99,750.0,25.34,1372841.0,10935817.3,55551.819999999985,1109.7,998.7300000000001,30.0,3.3099999999999996,Keller Est 13 Cruz Vyd Chard,-3147.42
CRUSH WINES                ,90047,19039,6.45,660.0,4257.000000000001,10.99,750.0,6.45,26349.0,287189.89999999997,1457.7299999999998,7052.629999999938,4898.559999999948,637.0,70.48999999999981,The Path Pnt Nr,2795.6299999999374
PERNOD RICARD USA          ,17035,2088,223.87,19.0,4253.53,299.99,750.0,223.87,1647558.0,24124091.56,123780.21999999997,5399.819999999998,5399.819999999998,18.0,14.219999999999995,The Glenlivet 25 Yr Old,1146.2899999999981
ULTRA BEVERAGE COMPANY LLP ,9165,2480,70.86,60.0,4251.599999999999,89.99,750.0,70.86,1077527.0,13210613.930000002,68054.70000000003,1259.86,1169.87,14.0,11.049999999999997,Kavalan Concertmaster,-2991.74
CONSTELLATION BRANDS INC   ,1392,25918,5.88,723.0,4251.239999999999,9.99,750.0,5.88,2325892.0,15573917.899999999,79528.99,7521.829999999942,4055.1399999999585,717.0,79.73999999999985,Hogue Cellars Rsl Wash,3270.589999999943
MARTIGNETTI COMPANIES,4425,2717,43.38,98.0,4251.239999999999,58.99,750.0,43.38,2640411.0,27861690.019999996,144929.24,8139.629999999982,6950.829999999983,137.0,108.10000000000022,Big Peat Scotch,3888.389999999983
VINEXTRA INC               ,90010,17292,8.6,493.0,4239.7999999999965,12.99,750.0,8.6,8530.0,102639.51,524.9400000000002,5897.459999999964,4052.8799999999674,454.0,50.28999999999988,Defesa Rose Alentejo,1657.659999999967
MARTIGNETTI COMPANIES,4425,11396,8.44,502.0,4236.880000000002,12.99,750.0,8.44,2640411.0,27861690.019999996,144929.24,6978.2299999999605,4413.989999999966,477.0,52.9399999999999,Buried Cane Cab Svgn,2741.3499999999585
MARTIGNETTI COMPANIES,4425,35800,7.99,530.0,4234.700000000002,11.99,750.0,7.99,2640411.0,27861690.019999996,144929.24,12169.849999999897,7277.929999999907,1015.0,112.62999999999978,Penfolds T Hyland Shiraz,7935.149999999895
MARTIGNETTI COMPANIES,4425,286,25.92,163.0,4224.96,34.99,750.0,25.92,2640411.0,27861690.019999996,144929.24,1714.5100000000002,1574.5500000000002,49.0,38.67999999999998,The Bitter Truth Elderflower,-2510.45
MOET HENNESSY USA INC      ,8112,4109,2109.37,2.0,4218.74,2699.99,750.0,2109.37,427867.0,9472995.2,48347.26,8099.969999999999,8099.969999999999,3.0,2.37,Hennessy Paradis Imperial,3881.2299999999996
PALM BAY INTERNATIONAL INC ,6785,35430,20.68,204.0,4218.719999999998,29.99,750.0,20.68,375697.0,2693984.3300000005,13605.409999999998,3382.7499999999945,2033.2500000000005,125.0,13.859999999999994,Planeta Chardonnay di Sicil,-835.9700000000039
EDRINGTON AMERICAS         ,2561,2439,234.37,18.0,4218.66,299.99,750.0,234.37,62542.0,1882832.8399999992,9654.500000000002,1499.95,1499.95,5.0,3.95,Highland Park Ice Edition,-2718.71
MARTIGNETTI COMPANIES,4425,34020,13.6,310.0,4215.999999999998,24.99,750.0,13.6,2640411.0,27861690.019999996,144929.24,5635.079999999983,2532.689999999995,292.0,32.51999999999995,Champalou Vouvray Cuvee Fon,1419.0799999999845
M S WALKER INC             ,9552,26299,7.14,590.0,4212.5999999999985,10.99,750.0,7.14,1372841.0,10935817.3,55551.819999999985,4572.599999999973,2579.7799999999816,590.0,65.61999999999993,Excelsior Svgn Bl,359.99999999997453
PERFECTA WINES             ,10754,24049,5.91,712.0,4207.920000000003,8.99,250.0,5.91,553116.0,5665501.530000001,28720.52,6041.279999999944,3649.9399999999628,672.0,26.19999999999976,Ozeki Hana Awaka Sprkl Sake,1833.3599999999415
ULTRA BEVERAGE COMPANY LLP ,9165,25740,12.41,339.0,4206.990000000001,21.99,750.0,12.41,1077527.0,13210613.930000002,68054.70000000003,5356.469999999985,3611.649999999991,333.0,36.88999999999994,Oberon Chardonnay,1149.479999999984
M S WALKER INC             ,9552,26943,33.11,127.0,4204.97,49.99,750.0,33.11,1372841.0,10935817.3,55551.819999999985,15096.979999999969,6698.65999999998,302.0,33.61999999999995,Jordan Cab Svgn Alex Valley,10892.00999999997
BANFI PRODUCTS CORP        ,516,6344,6.62,635.0,4203.6999999999925,11.99,1500.0,6.62,228103.0,1628866.6800000002,8510.410000000002,7275.1699999999655,3243.929999999978,683.0,153.04000000000013,Walnut Crest Chard Central,3071.469999999973
Dunn Wine Brokers          ,17037,11703,14.48,290.0,4199.200000000001,20.99,750.0,14.48,5448.0,72055.3,358.03000000000003,5247.4999999999945,1574.2500000000005,250.0,27.98999999999998,Macchia Mischievous Znfdl Lo,1048.2999999999938
VINEYARD BRANDS LLC        ,1587,27764,24.99,168.0,4198.320000000001,37.99,375.0,24.99,172290.0,1207114.3199999998,6070.089999999999,759.8000000000001,569.85,20.0,1.1600000000000004,Warre's Port 2000,-3438.5200000000004
ULTRA BEVERAGE COMPANY LLP ,9165,2762,40.73,103.0,4195.1900000000005,54.99,750.0,40.73,1077527.0,13210613.930000002,68054.70000000003,14928.199999999957,8689.799999999963,380.0,299.52000000000044,The Steward's Solera Bourbon,10733.009999999957
TREASURY WINE ESTATES      ,9819,40240,5.33,787.0,4194.710000000002,9.99,750.0,5.33,497770.0,2978686.399999999,14836.570000000005,6043.039999999962,2946.599999999978,696.0,77.41999999999993,Beringer Classic Wh Zin Spkl,1848.32999999996
M S WALKER INC             ,9552,16325,4.68,896.0,4193.279999999997,6.79,750.0,4.68,1372841.0,10935817.3,55551.819999999985,7823.57999999995,4372.839999999963,902.0,100.36999999999989,Smoking Loon Red Loonatic,3630.299999999953
MARTIGNETTI COMPANIES,4425,23116,21.28,197.0,4192.160000000002,32.99,750.0,21.28,2640411.0,27861690.019999996,144929.24,6499.029999999981,4156.739999999987,197.0,21.819999999999965,Patz & Hall Sonoma Cst Chard,2306.869999999979
M S WALKER INC             ,9552,13767,9.45,443.0,4186.350000000001,13.99,750.0,9.45,1372841.0,10935817.3,55551.819999999985,5889.789999999994,1357.0300000000007,421.0,47.280000000000015,Catena Vista Flores Malbec,1703.4399999999923
ULTRA BEVERAGE COMPANY LLP ,9165,11333,9.2,455.0,4186.000000000001,13.99,750.0,9.2,1077527.0,13210613.930000002,68054.70000000003,6311.349999999957,4101.98999999997,465.0,51.51999999999987,Herzog Kosher Cab Svgn,2125.349999999956
M S WALKER INC             ,9552,12067,4.57,915.0,4181.550000000001,6.99,750.0,4.57,1372841.0,10935817.3,55551.819999999985,6535.649999999997,1055.4900000000011,935.0,104.97999999999999,Casalini Pnt Grigio,2354.099999999996
ULTRA BEVERAGE COMPANY LLP ,9165,15981,9.33,448.0,4179.840000000001,14.99,750.0,9.33,1077527.0,13210613.930000002,68054.70000000003,6549.219999999965,4022.0699999999692,478.0,53.089999999999904,Verde Sole Znfdl,2369.3799999999637
ULTRA BEVERAGE COMPANY LLP ,9165,15970,21.42,195.0,4176.900000000001,32.99,750.0,21.42,1077527.0,13210613.930000002,68054.70000000003,8047.109999999976,5919.609999999981,189.0,20.909999999999958,Alexana Revana Vyd Pnt Nr,3870.2099999999755
MOET HENNESSY USA INC      ,8112,17378,8.27,505.0,4176.349999999996,11.99,750.0,8.27,427867.0,9472995.2,48347.26,6460.799999999962,3635.069999999973,520.0,57.7999999999999,Terrazas Torrontes Rsv 10,2284.449999999966
VINEYARD BRANDS LLC        ,1587,27765,23.33,179.0,4176.07,34.99,375.0,23.33,172290.0,1207114.3199999998,6070.089999999999,2764.209999999997,1679.5200000000002,79.0,4.569999999999999,Warre's Port 2003,-1411.8600000000029
ULTRA BEVERAGE COMPANY LLP ,9165,23820,16.12,259.0,4175.08,38.99,750.0,16.12,1077527.0,13210613.930000002,68054.70000000003,16243.49999999995,5897.639999999967,650.0,72.5799999999999,Le Mistral Red,12068.419999999951
PERFECTA WINES             ,10754,23890,9.14,456.0,4167.840000000001,13.99,750.0,9.14,553116.0,5665501.530000001,28720.52,615.5600000000002,251.82000000000005,44.0,4.910000000000001,Cycles Gladiator Merlot,-3552.2800000000007
JIM BEAM BRANDS COMPANY    ,12546,564,6.61,630.0,4164.300000000002,8.99,1000.0,6.61,2737165.0,24203151.05000001,123880.96999999999,5537.839999999974,2849.829999999982,616.0,646.7999999999988,DeKuyper Blue Curacao,1373.5399999999718
STATE WINE & SPIRITS   ,653,23796,8.84,471.0,4163.64,14.99,750.0,8.84,154092.0,1529682.0400000003,8014.98,9534.65999999994,4546.499999999959,734.0,81.72999999999985,Mayu Pedro Ximenez,5371.0199999999395
CRUSH WINES                ,90047,20324,7.99,521.0,4162.790000000003,13.99,750.0,7.99,26349.0,287189.89999999997,1457.7299999999998,6866.339999999945,5237.589999999949,516.0,57.03999999999986,The Peach Chenin Bl/Viognier,2703.549999999942
PSP WINES ,7255,23123,8.78,474.0,4161.720000000001,14.99,750.0,8.78,16493.0,128895.68999999999,648.71,5708.649999999972,3151.599999999983,435.0,48.35999999999992,Federico Ferrero Chard Langh,1546.9299999999712
MARTIGNETTI COMPANIES,4425,24755,7.79,534.0,4159.86,21.99,750.0,7.79,2640411.0,27861690.019999996,144929.24,16640.669999999955,4637.67999999996,1233.0,138.08000000000013,Sokol Blosser Evolution Pnt,12480.809999999954
MOET HENNESSY USA INC      ,8112,23873,26.66,156.0,4158.96,39.99,750.0,26.66,427867.0,9472995.2,48347.26,3879.029999999995,2719.3199999999965,97.0,10.739999999999998,Cloudy Bay 12 Te Koko,-279.93000000000484
STATE WINE & SPIRITS   ,653,23256,9.39,442.0,4150.380000000001,13.99,750.0,9.39,154092.0,1529682.0400000003,8014.98,25727.610000000113,9751.029999999882,1839.0,205.35000000000184,Robert Hall Cab Svgn,21577.230000000112
DIAGEO NORTH AMERICA INC   ,3960,1193,592.59,7.0,4148.13,799.99,750.0,592.59,5459788.0,50959796.849999994,257032.07000000007,799.99,799.99,1.0,0.79,Clynelish Cask Strgth Scotch,-3348.1400000000003
DIAGEO NORTH AMERICA INC   ,3960,2046,129.62,32.0,4147.84,174.99,750.0,129.62,5459788.0,50959796.849999994,257032.07000000007,5599.68,1924.89,32.0,25.189999999999998,Whoop & Holler Bourbon,1451.8400000000001
MARTIGNETTI COMPANIES,4425,21382,9.08,456.0,4140.4800000000005,13.99,750.0,9.08,2640411.0,27861690.019999996,144929.24,6015.699999999966,3861.239999999973,430.0,47.6899999999999,Barkan Clsc Merlot,1875.2199999999657
PERFECTA WINES             ,10754,25255,12.66,327.0,4139.820000000001,19.99,750.0,12.66,553116.0,5665501.530000001,28720.52,5301.329999999985,2908.539999999991,267.0,29.639999999999954,Calera Ctrl Coast Chard,1161.5099999999848
MARTIGNETTI COMPANIES,4425,156,15.5,267.0,4138.5,19.99,200.0,15.5,2640411.0,27861690.019999996,144929.24,1519.2400000000005,1259.3700000000003,76.0,15.960000000000019,The Bitter Truth Cucumber Bi,-2619.2599999999993
PERFECTA WINES             ,10754,25194,11.48,360.0,4132.8,16.99,750.0,11.48,553116.0,5665501.530000001,28720.52,5572.719999999973,4009.6399999999758,328.0,36.249999999999915,Ch Beaulieu Lalande de Pomer,1439.9199999999728
CAMPARI AMERICA            ,11567,356,9.12,453.0,4131.36,13.49,750.0,9.12,501284.0,4141720.7100000004,20964.809999999998,7569.409999999941,5146.889999999945,609.0,479.92000000000144,Carolans Irish Cr Gift Set,3438.049999999941
WILLIAM GRANT & SONS INC   ,3664,5135,17.26,239.0,4125.139999999999,29.99,750.0,17.26,302685.0,5960744.350000001,30234.42000000001,11224.729999999956,7203.28999999996,427.0,336.4400000000007,Ancho Reyes Chile Liqueur,7099.5899999999565
PINE STATE TRADING CO      ,7153,40219,6.75,611.0,4124.25,10.99,750.0,6.75,424427.0,3129071.589999999,15884.819999999998,6600.979999999942,4564.84999999995,602.0,66.55999999999982,Fat Bastard Merlot,2476.7299999999423
JIM BEAM BRANDS COMPANY    ,12546,971,11.42,361.0,4122.62,15.99,1000.0,11.42,2737165.0,24203151.05000001,123880.96999999999,7387.379999999949,4812.989999999963,462.0,485.10000000000247,Sauza Extra Gold Tequila,3264.7599999999493
CRUSH WINES                ,90047,27551,24.51,168.0,4117.679999999999,37.99,750.0,24.51,26349.0,287189.89999999997,1457.7299999999998,1329.65,1025.73,35.0,3.8599999999999994,Anne Amie Twelve Oaks Pnt Nr,-2788.0299999999993
MARTIGNETTI COMPANIES,4425,15357,6.89,597.0,4113.329999999999,10.99,750.0,6.89,2640411.0,27861690.019999996,144929.24,5986.39999999996,3466.7399999999725,560.0,62.12999999999987,Greystone Cellars Cab Svgn,1873.0699999999606
E & J GALLO WINERY         ,3252,25146,3.39,1213.0,4112.069999999999,4.99,750.0,3.39,1858260.0,12289608.089999998,61966.909999999996,6105.899999999978,1722.2300000000012,1140.0,127.68000000000008,Barefoot Cellars Winter Red,1993.829999999979
PERFECTA WINES             ,10754,24799,8.55,480.0,4103.999999999998,12.99,750.0,8.55,553116.0,5665501.530000001,28720.52,3980.059999999985,2387.209999999996,294.0,32.60999999999992,The Chard Project Chard,-123.94000000001324
ULTRA BEVERAGE COMPANY LLP ,9165,25697,48.27,85.0,4102.95,69.99,750.0,48.27,1077527.0,13210613.930000002,68054.70000000003,559.92,559.92,8.0,0.88,Artesa Cab Svgn Estate Rsv,-3543.0299999999997
PERNOD RICARD USA          ,17035,217,14.7,279.0,4101.300000000001,21.99,1000.0,14.7,1647558.0,24124091.56,123780.21999999997,5865.149999999981,3326.379999999987,285.0,299.25000000000045,Absolut Vanilia,1763.8499999999804
PINE STATE TRADING CO      ,7153,23014,17.23,238.0,4100.740000000001,24.99,750.0,17.23,424427.0,3129071.589999999,15884.819999999998,4588.2199999999875,2690.949999999995,178.0,19.76999999999997,Marietta Clrs Angeli Cuvee,487.47999999998683
M S WALKER INC             ,9552,25496,12.24,335.0,4100.400000000001,17.99,750.0,12.24,1372841.0,10935817.3,55551.819999999985,6008.6599999999835,2356.689999999997,334.0,37.26999999999996,Sierra Cantabria Unica Rsv 0,1908.259999999983
MARTIGNETTI COMPANIES,4425,40365,49.34,83.0,4095.2200000000003,74.99,750.0,49.34,2640411.0,27861690.019999996,144929.24,6599.119999999997,2999.599999999997,88.0,9.829999999999997,Rochioli Pinot Noir RRV,2503.899999999997
ULTRA BEVERAGE COMPANY LLP ,9165,14300,7.43,551.0,4093.9299999999976,11.99,750.0,7.43,1077527.0,13210613.930000002,68054.70000000003,6650.399999999946,4546.179999999956,560.0,62.029999999999866,Masi Passo Doble,2556.4699999999484
STATE WINE & SPIRITS   ,653,5431,15.99,256.0,4093.4400000000005,19.99,375.0,15.99,154092.0,1529682.0400000003,8014.98,4917.579999999984,3588.229999999984,242.0,94.86000000000014,Pumpkin King Liqueur,824.139999999983
VINILANDIA USA             ,90024,24335,7.99,512.0,4090.880000000003,11.99,750.0,7.99,59428.0,548855.3700000002,2802.6400000000003,5797.829999999964,4013.119999999971,417.0,46.179999999999886,Gran Passione Gavi,1706.9499999999607
SOUTHERN GLAZERS W&S OF NE ,2000,27969,24.34,168.0,4089.1199999999994,36.99,750.0,24.34,406875.0,3740617.3799999994,19016.59,36.99,36.99,1.0,0.11,Fattoria le Pupille Poggio,-4052.1299999999997
SOUTHERN WINE & SPIRITS NE ,2000,18240,17.68,231.0,4084.0799999999995,25.99,750.0,17.68,406875.0,3740617.3799999994,19016.59,7399.169999999992,2155.1799999999994,283.0,31.65999999999999,Renacer Enamore Red,3315.0899999999924
ULTRA BEVERAGE COMPANY LLP ,9165,25750,5.51,741.0,4082.9099999999985,7.99,750.0,5.51,1077527.0,13210613.930000002,68054.70000000003,5840.689999999968,2892.379999999979,731.0,81.37999999999994,Moulin Gassac Guilhm Rose 15,1757.7799999999693
PERFECTA WINES             ,10754,24377,3.39,1204.0,4081.56,6.99,330.0,3.39,553116.0,5665501.530000001,28720.52,8977.009999999984,1526.9400000000023,1799.0,89.49999999999994,Bon Affair Svgn Bl Spritzer,4895.449999999984
LUXCO INC                  ,8352,6465,0.72,5668.0,4080.960000000001,0.99,50.0,0.72,283260.0,2051436.01,10261.599999999997,4755.959999999906,1340.4600000000107,4804.0,250.24000000000123,Arrow Coffee Brandy,674.9999999999054
M S WALKER INC             ,9552,38822,6.84,595.0,4069.7999999999975,9.99,750.0,6.84,1372841.0,10935817.3,55551.819999999985,8343.92999999993,4751.4199999999455,807.0,89.64999999999986,Castano Yecla Monastrell Red,4274.129999999932
PERFECTA WINES             ,10754,46299,6.49,627.0,4069.2300000000027,9.99,750.0,6.49,553116.0,5665501.530000001,28720.52,6339.799999999941,4455.6499999999505,620.0,68.61999999999982,Grayson Cellars Znfdl Cntl C,2270.5699999999383
ULTRA BEVERAGE COMPANY LLP ,9165,23878,8.49,479.0,4066.710000000002,12.99,750.0,8.49,1077527.0,13210613.930000002,68054.70000000003,4360.129999999984,1488.650000000001,387.0,43.23999999999996,Love Lane Svgn Bl,293.4199999999819
BANFI PRODUCTS CORP        ,516,15761,2.49,1631.0,4061.1900000000055,3.79,187.0,2.49,228103.0,1628866.6800000002,8510.410000000002,5931.3499999999985,352.47000000000037,1565.0,43.760000000000076,Cantine Maschio Prosecco Brt,1870.159999999993
JIM BEAM BRANDS COMPANY    ,12546,929,9.28,437.0,4055.360000000001,12.99,1000.0,9.28,2737165.0,24203151.05000001,123880.96999999999,5416.829999999977,2195.3099999999986,417.0,437.85000000000116,DeKuyper Island Punch Pucker,1361.4699999999762
PERFECTA WINES             ,10754,38244,24.13,168.0,4053.8399999999997,34.99,750.0,24.13,553116.0,5665501.530000001,28720.52,2056.42,1455.5900000000001,58.0,6.4200000000000035,Hendry Pnt Nr Napa,-1997.4199999999996
CRUSH WINES                ,90047,25633,13.51,300.0,4053.0,19.99,750.0,13.51,26349.0,287189.89999999997,1457.7299999999998,5996.999999999999,599.7000000000002,300.0,33.730000000000004,David Girard Vyds Syrah Okei,1943.999999999999
PALM BAY INTERNATIONAL INC ,6785,26677,20.26,200.0,4052.0000000000005,29.99,750.0,20.26,375697.0,2693984.3300000005,13605.409999999998,4738.419999999998,1469.5100000000002,158.0,17.709999999999997,Feudi D San Gregorio Serpico,686.4199999999978
